Generation,Best Fitness,Mean Fitness,Std Dev,Transport Cost,Total y_m
28343,85946.18409616784,236530.19008162647,12034.034858497378,84726.18409616784,122
28344,85946.18409616784,236859.60776750112,9898.326434441888,84726.18409616784,122
28345,85946.18409616784,236798.81184579615,11564.405152803569,84726.18409616784,122
28346,85946.18409616784,236813.41152209823,13666.297687968257,84726.18409616784,122
28347,85946.18409616784,237392.8382063101,11710.415144533135,84726.18409616784,122
28348,85946.18409616784,237268.77800016545,9251.111484935196,84726.18409616784,122
28349,85946.18409616784,236759.3216355483,13384.6207934191,84726.18409616784,122
28350,85946.18409616784,236051.4576220058,14836.445624674727,84726.18409616784,122
28351,85946.18409616784,236078.09623687452,15018.212236404921,84726.18409616784,122
28352,85946.18409616784,236902.6969626444,9847.786640402133,84726.18409616784,122
28353,85946.18409616784,237420.19471146143,9581.839216145121,84726.18409616784,122
28354,85946.18409616784,237449.99772357088,9541.064433598438,84726.18409616784,122
28355,85946.18409616784,236296.4206243713,13525.093976507285,84726.18409616784,122
28356,85946.18409616784,236372.3120153422,11983.406252460376,84726.18409616784,122
28357,85946.18409616784,235773.26052621962,16643.490587855238,84726.18409616784,122
28358,85946.18409616784,236237.57515791603,15130.17325389909,84726.18409616784,122
28359,85946.18409616784,237379.2058419004,11779.114262174786,84726.18409616784,122
28360,85946.18409616784,236518.4072949878,13378.058603747371,84726.18409616784,122
28361,85946.18409616784,236638.81224524896,13244.847619785245,84726.18409616784,122
28362,85946.18409616784,236761.86965904204,11661.030376908278,84726.18409616784,122
28363,85946.18409616784,236105.92685482468,13343.900002391041,84726.18409616784,122
28364,85946.18409616784,236689.3613457351,11874.108221577746,84726.18409616784,122
28365,85946.18409616784,236051.01960937906,13471.174833120747,84726.18409616784,122
28366,85946.18409616784,235442.44969753662,18860.747411548866,84726.18409616784,122
28367,85946.18409616784,235943.42804819424,17465.159206171033,84726.18409616784,122
28368,85946.18409616784,235764.30866825223,16486.988184171747,84726.18409616784,122
28369,85946.18409616784,236263.94999495358,11673.40476577225,84726.18409616784,122
28370,85946.18409616784,236326.6127694578,9835.870080684861,84726.18409616784,122
28371,85946.18409616784,237058.8201651662,11995.125772783651,84726.18409616784,122
28372,85946.18409616784,237556.32263437376,9743.24792416124,84726.18409616784,122
28373,85946.18409616784,236985.53328994548,9780.361222806794,84726.18409616784,122
28374,85946.18409616784,236129.37794022018,14937.318948769078,84726.18409616784,122
28375,85946.18409616784,235285.8374329961,18873.62030593152,84726.18409616784,122
28376,85946.18409616784,236474.2135326301,13447.088567265044,84726.18409616784,122
28377,85946.18409616784,236391.41398419402,14896.233253105616,84726.18409616784,122
28378,85946.18409616784,236731.64702707945,11771.728493674082,84726.18409616784,122
28379,85946.18409616784,236731.32946170933,11614.677470649567,84726.18409616784,122
28380,85946.18409616784,236321.3075921951,11779.729194745894,84726.18409616784,122
28381,85946.18409616784,236711.6112131316,11714.892947969578,84726.18409616784,122
28382,85946.18409616784,236924.5552326599,9482.535645529717,84726.18409616784,122
28383,85946.18409616784,236665.20585642447,11685.537515006452,84726.18409616784,122
28384,85946.18409616784,236752.00767937393,13676.419555446822,84726.18409616784,122
28385,85946.18409616784,236236.8320446479,11824.261946426665,84726.18409616784,122
28386,85946.18409616784,236803.9781879974,11566.354616110993,84726.18409616784,122
28387,85946.18409616784,236935.71619402338,11709.951491372613,84726.18409616784,122
28388,85946.18409616784,236493.1327263846,11782.322544725825,84726.18409616784,122
28389,85946.18409616784,236486.99623304929,11595.958303701365,84726.18409616784,122
28390,85946.18409616784,237309.05828484654,11822.663814440753,84726.18409616784,122
28391,85946.18409616784,235774.86330672682,14965.581750818146,84726.18409616784,122
28392,85946.18409616784,236200.36290761203,13542.361968074258,84726.18409616784,122
28393,85946.18409616784,236936.4478185311,11688.72271300226,84726.18409616784,122
28394,85946.18409616784,236602.32546756795,9517.39055935739,84726.18409616784,122
28395,85946.18409616784,237154.33115054644,9588.018138060983,84726.18409616784,122
28396,85946.18409616784,236889.835696643,9440.656316065546,84726.18409616784,122
28397,85946.18409616784,237178.69480905466,9816.70469219291,84726.18409616784,122
28398,85946.18409616784,237206.1058109619,9827.202850407552,84726.18409616784,122
28399,85946.18409616784,236831.76745363383,11675.57700921751,84726.18409616784,122
28400,85946.18409616784,236526.627070895,9486.806630967538,84726.18409616784,122
28401,85946.18409616784,236926.98818733913,9685.419416689656,84726.18409616784,122
28402,85946.18409616784,236721.23773525286,11824.64559806941,84726.18409616784,122
28403,85946.18409616784,236494.73666687682,13581.832971566526,84726.18409616784,122
28404,85946.18409616784,234813.11940115897,18881.560994192725,84726.18409616784,122
28405,85946.18409616784,236005.06465108765,16258.719147287859,84726.18409616784,122
28406,85946.18409616784,237687.2748332964,9472.729381210193,84726.18409616784,122
28407,85946.18409616784,237303.25648414428,9618.25906740406,84726.18409616784,122
28408,85946.18409616784,237493.54263908183,9489.44302415214,84726.18409616784,122
28409,85946.18409616784,236597.9159659991,9511.722819735656,84726.18409616784,122
28410,85946.18409616784,236833.77766511662,9390.583112028462,84726.18409616784,122
28411,85946.18409616784,236354.9687970472,9714.084580139586,84726.18409616784,122
28412,85946.18409616784,237073.56926430928,9538.445319511542,84726.18409616784,122
28413,85946.18409616784,236770.20848757974,11844.596328368189,84726.18409616784,122
28414,85946.18409616784,236194.66723610388,11722.249333657104,84726.18409616784,122
28415,85946.18409616784,236319.63542588084,9756.788217500045,84726.18409616784,122
28416,85946.18409616784,236589.60367225122,9613.714359608555,84726.18409616784,122
28417,85946.18409616784,236830.07116731233,9484.213790360789,84726.18409616784,122
28418,85946.18409616784,236697.79336802333,9703.05834891686,84726.18409616784,122
28419,85946.18409616784,236847.49484085935,12015.832815784848,84726.18409616784,122
28420,85946.18409616784,237172.33896653884,9661.356569705547,84726.18409616784,122
28421,85946.18409616784,236646.32737623455,9609.851392560611,84726.18409616784,122
28422,85946.18409616784,236795.96557620371,9860.709093070742,84726.18409616784,122
28423,85946.18409616784,236632.39576521324,9979.454363899238,84726.18409616784,122
28424,85946.18409616784,237248.2058946353,9912.148645641846,84726.18409616784,122
28425,85946.18409616784,236759.5123698848,10024.381848464222,84726.18409616784,122
28426,85946.18409616784,235860.07716539607,13494.759784454343,84726.18409616784,122
28427,85946.18409616784,235978.56220620178,14997.493812471377,84726.18409616784,122
28428,85946.18409616784,236387.75725396615,17456.6581761988,84726.18409616784,122
28429,85946.18409616784,237321.3185350114,13569.112310913377,84726.18409616784,122
28430,85946.18409616784,236920.36476182708,11611.043666970458,84726.18409616784,122
28431,85946.18409616784,236580.07872267728,11794.54118689521,84726.18409616784,122
28432,85946.18409616784,236445.81175572445,11545.40343550912,84726.18409616784,122
28433,85946.18409616784,236878.46063288927,9612.74931946485,84726.18409616784,122
28434,85946.18409616784,237332.49218676376,9658.58166113894,84726.18409616784,122
28435,85946.18409616784,236634.61381543017,9629.507645802056,84726.18409616784,122
28436,85946.18409616784,235599.0757372926,13518.781635512694,84726.18409616784,122
28437,85946.18409616784,237152.56317280416,9877.55386616654,84726.18409616784,122
28438,85946.18409616784,236432.76929773073,11820.724684410226,84726.18409616784,122
28439,85946.18409616784,236874.6834299102,11771.732643720954,84726.18409616784,122
28440,85946.18409616784,237013.61099003846,9696.209530764074,84726.18409616784,122
28441,85946.18409616784,236141.47242148925,13441.374797194481,84726.18409616784,122
28442,85946.18409616784,236565.42185888893,11936.250055690092,84726.18409616784,122
28443,85946.18409616784,236724.9557406139,9970.540843340515,84726.18409616784,122
28444,85946.18409616784,236432.81757731648,12005.610995456422,84726.18409616784,122
28445,85946.18409616784,236305.3349199781,13545.27602507931,84726.18409616784,122
28446,85946.18409616784,235607.9819841066,17787.64990084112,84726.18409616784,122
28447,85946.18409616784,235448.6927087926,17636.277410649214,84726.18409616784,122
28448,85946.18409616784,236467.97130590054,14923.189336896858,84726.18409616784,122
28449,85946.18409616784,236315.00484689133,13334.45228282071,84726.18409616784,122
28450,85946.18409616784,236025.5254822693,13505.502501100502,84726.18409616784,122
28451,85946.18409616784,236826.5165096268,9685.435844587648,84726.18409616784,122
28452,85946.18409616784,237043.98391917694,9723.94712852096,84726.18409616784,122
28453,85946.18409616784,236738.13267579852,11873.473272969757,84726.18409616784,122
28454,85946.18409616784,236923.52470205683,9827.410905084731,84726.18409616784,122
28455,85946.18409616784,236702.2147232952,9658.445986187444,84726.18409616784,122
28456,85946.18409616784,236895.59792770623,11815.124389145036,84726.18409616784,122
28457,85946.18409616784,236841.2470880739,11864.755344997804,84726.18409616784,122
28458,85946.18409616784,236101.28736779388,13622.790912227909,84726.18409616784,122
28459,85946.18409616784,235921.83372333265,13533.624861040566,84726.18409616784,122
28460,85946.18409616784,236040.68121940029,13612.983774342518,84726.18409616784,122
28461,85946.18409616784,235764.1612226001,13553.732560585868,84726.18409616784,122
28462,85946.18409616784,235814.03739525058,15277.944121671273,84726.18409616784,122
28463,85946.18409616784,236071.6119981048,11523.057706160762,84726.18409616784,122
28464,85946.18409616784,236566.6268227648,11637.553060530865,84726.18409616784,122
28465,85946.18409616784,237043.45466203356,9604.080084623172,84726.18409616784,122
28466,85946.18409616784,236633.02801325012,13427.857392408996,84726.18409616784,122
28467,85946.18409616784,235829.98460458464,16259.096114682541,84726.18409616784,122
28468,85946.18409616784,234440.74063520177,20846.48808876269,84726.18409616784,122
28469,85946.18409616784,235501.6544890794,17292.625999709184,84726.18409616784,122
28470,85946.18409616784,235731.95492623287,14638.892321983494,84726.18409616784,122
28471,85946.18409616784,236156.54113242752,16167.069263154046,84726.18409616784,122
28472,85946.18409616784,235436.86070182367,17260.00408622543,84726.18409616784,122
28473,85946.18409616784,235356.8740951482,15876.410470426325,84726.18409616784,122
28474,85946.18409616784,236050.97252504597,15837.259939899019,84726.18409616784,122
28475,85946.18409616784,236448.0203719031,15908.206726436285,84726.18409616784,122
28476,85946.18409616784,236025.44768498364,14547.116034112094,84726.18409616784,122
28477,85946.18409616784,236064.12618817756,15690.824126089317,84726.18409616784,122
28478,85946.18409616784,235721.56643344875,17155.3496460172,84726.18409616784,122
28479,85946.18409616784,236616.72797141894,14817.372414936603,84726.18409616784,122
28480,85946.18409616784,236694.39654361067,11911.557685038237,84726.18409616784,122
28481,85946.18409616784,235442.5835890076,15033.466471727035,84726.18409616784,122
28482,85946.18409616784,235480.62737162705,17846.102726143927,84726.18409616784,122
28483,85946.18409616784,235707.87474860877,16189.193827001416,84726.18409616784,122
28484,85946.18409616784,236391.77441175486,14921.92962851215,84726.18409616784,122
28485,85946.18409616784,236527.23097365152,13256.195543898491,84726.18409616784,122
28486,85946.18409616784,236916.576317586,9614.144641682517,84726.18409616784,122
28487,85946.18409616784,236807.93358814562,9635.41417923341,84726.18409616784,122
28488,85946.18409616784,237324.9338967497,11928.842763946708,84726.18409616784,122
28489,85946.18409616784,236389.34056984127,11818.530632600028,84726.18409616784,122
28490,85946.18409616784,235673.49332193582,13462.311430892038,84726.18409616784,122
28491,85946.18409616784,236539.5064936859,11684.674325241576,84726.18409616784,122
28492,85946.18409616784,237041.46434189618,9862.566822004752,84726.18409616784,122
28493,85946.18409616784,236763.65181339736,11859.360054955283,84726.18409616784,122
28494,84868.56364524107,236144.6649212501,11653.40555653931,83648.56364524107,122
28495,84868.56364524107,236110.91054989788,11636.481801843509,83648.56364524107,122
28496,84868.56364524107,237132.72939039028,9915.742472148177,83648.56364524107,122
28497,84868.56364524107,236597.5213700008,9995.091205528483,83648.56364524107,122
28498,84868.56364524107,236400.87015169047,9746.040504000775,83648.56364524107,122
28499,84868.56364524107,237233.8068172274,10073.842714668259,83648.56364524107,122
28500,84868.56364524107,237138.28691391982,9732.56916583641,83648.56364524107,122
28501,84868.56364524107,236623.12192625826,9513.406591734929,83648.56364524107,122
28502,84868.56364524107,236317.59546288615,11727.363677802216,83648.56364524107,122
28503,84868.56364524107,236555.8307192489,13431.023303486902,83648.56364524107,122
28504,84868.56364524107,236746.8620771945,14986.909694624837,83648.56364524107,122
28505,84868.56364524107,235908.2938677255,16230.481392216314,83648.56364524107,122
28506,84868.56364524107,235972.16167741377,14632.77384739948,83648.56364524107,122
28507,84868.56364524107,236406.46283156698,14823.385560407438,83648.56364524107,122
28508,84868.56364524107,235971.67956111074,14845.536204322489,83648.56364524107,122
28509,84868.56364524107,236810.30075808204,13490.200743485864,83648.56364524107,122
28510,84868.56364524107,237125.78738669094,11844.416976530058,83648.56364524107,122
28511,84868.56364524107,236826.14801751738,11885.229549332107,83648.56364524107,122
28512,84868.56364524107,236834.80996828526,11581.096816485,83648.56364524107,122
28513,84868.56364524107,235638.8673912411,14997.519658179812,83648.56364524107,122
28514,84868.56364524107,236816.12702595367,13554.193216975551,83648.56364524107,122
28515,84868.56364524107,235936.20326193696,13482.233304424473,83648.56364524107,122
28516,84868.56364524107,235971.8126937502,14935.587059732317,83648.56364524107,122
28517,84868.56364524107,237088.78231742617,9889.798988912326,83648.56364524107,122
28518,84868.56364524107,236909.82719338362,11959.611237892963,83648.56364524107,122
28519,84868.56364524107,235402.52955492662,16496.079182151952,83648.56364524107,122
28520,84868.56364524107,235672.70101332967,17975.72046191671,83648.56364524107,122
28521,84868.56364524107,236457.21350432409,16680.501065593933,83648.56364524107,122
28522,84868.56364524107,234956.78359635387,17568.84113299142,83648.56364524107,122
28523,84868.56364524107,235918.11362768282,13340.262748466315,83648.56364524107,122
28524,84868.56364524107,236435.04670346153,13480.065171386272,83648.56364524107,122
28525,84868.56364524107,235821.5931712777,16478.957273447566,83648.56364524107,122
28526,84868.56364524107,236404.7438203681,15058.00172968975,83648.56364524107,122
28527,84868.56364524107,237236.1840894192,9516.653927105743,83648.56364524107,122
28528,84868.56364524107,236756.68887944077,9645.180066945282,83648.56364524107,122
28529,84868.56364524107,235981.92564403574,11853.57261271308,83648.56364524107,122
28530,84868.56364524107,236942.77010627795,11528.176425422023,83648.56364524107,122
28531,84868.56364524107,237259.22618637758,9660.45109967515,83648.56364524107,122
28532,84868.56364524107,237520.33211573178,9917.150413264077,83648.56364524107,122
28533,84868.56364524107,236622.47018941087,9702.729808972623,83648.56364524107,122
28534,84868.56364524107,237374.7242725948,9805.818779691195,83648.56364524107,122
28535,84868.56364524107,235950.15898815866,13638.326273220584,83648.56364524107,122
28536,84868.56364524107,236163.21246236408,15164.542211665681,83648.56364524107,122
28537,84868.56364524107,235730.98166872776,17838.94471135598,83648.56364524107,122
28538,84868.56364524107,235587.96873442465,16285.648180016371,83648.56364524107,122
28539,84868.56364524107,236398.96967590487,13634.532810243632,83648.56364524107,122
28540,84868.56364524107,236183.95270912274,13485.670741078386,83648.56364524107,122
28541,84868.56364524107,235835.55693881767,11949.221689737058,83648.56364524107,122
28542,84868.56364524107,236967.33255886103,11870.39884021293,83648.56364524107,122
28543,84868.56364524107,237229.74667687714,9674.345737427655,83648.56364524107,122
28544,84868.56364524107,236516.27199281292,12035.534355068221,83648.56364524107,122
28545,84868.56364524107,236697.0017560696,13695.698349704411,83648.56364524107,122
28546,84868.56364524107,235255.27102244925,16551.018367684803,83648.56364524107,122
28547,84868.56364524107,236953.51537866914,9982.59635273401,83648.56364524107,122
28548,84868.56364524107,236372.7432915363,12076.577071209611,83648.56364524107,122
28549,84868.56364524107,237103.33465325952,10007.637994408782,83648.56364524107,122
28550,84868.56364524107,236882.53828013348,9879.20586727462,83648.56364524107,122
28551,84868.56364524107,237217.08149786515,9788.639370187495,83648.56364524107,122
28552,84868.56364524107,236451.7477310251,11935.373266890767,83648.56364524107,122
28553,84868.56364524107,236005.9500913506,13842.824003145824,83648.56364524107,122
28554,84868.56364524107,235930.37484201216,15143.029309265426,83648.56364524107,122
28555,84868.56364524107,236309.8226746177,9442.43903440785,83648.56364524107,122
28556,84868.56364524107,236600.08212627415,9767.05826819619,83648.56364524107,122
28557,84868.56364524107,236627.4154397795,9769.603682002045,83648.56364524107,122
28558,84868.56364524107,237030.37916517607,11955.186033063801,83648.56364524107,122
28559,84868.56364524107,236733.86319820525,13570.602622794859,83648.56364524107,122
28560,84868.56364524107,236633.31970136077,13616.943950833322,83648.56364524107,122
28561,84868.56364524107,237275.31258790856,9769.938922646308,83648.56364524107,122
28562,84868.56364524107,236647.8045381535,9692.522297545864,83648.56364524107,122
28563,84868.56364524107,236583.85743651848,9860.00538722962,83648.56364524107,122
28564,84868.56364524107,236580.56922134684,11955.79436642264,83648.56364524107,122
28565,84868.56364524107,236843.02425406396,12129.312198561322,83648.56364524107,122
28566,84868.56364524107,236033.0843658836,13428.653002915858,83648.56364524107,122
28567,84868.56364524107,236852.80547633732,13263.165289003828,83648.56364524107,122
28568,84868.56364524107,235908.64669925295,13598.927460841898,83648.56364524107,122
28569,84868.56364524107,236552.92814975654,11886.817252985144,83648.56364524107,122
28570,84868.56364524107,236821.11972192774,9610.21514312092,83648.56364524107,122
28571,84868.56364524107,236986.26937845116,9562.023435388752,83648.56364524107,122
28572,84868.56364524107,237169.73544945652,11748.345872636883,83648.56364524107,122
28573,84868.56364524107,237169.7315350589,11478.694592815038,83648.56364524107,122
28574,84868.56364524107,236650.4608156654,11717.756835504257,83648.56364524107,122
28575,84868.56364524107,236570.6694586303,11533.229599434771,83648.56364524107,122
28576,84868.56364524107,237171.74620566439,11609.752390950724,83648.56364524107,122
28577,84868.56364524107,236631.60300919318,9556.091194228096,83648.56364524107,122
28578,84868.56364524107,236573.37396153883,11972.030926437208,83648.56364524107,122
28579,84868.56364524107,236430.91948455913,9878.65623332714,83648.56364524107,122
28580,84868.56364524107,236042.79551123088,11905.519874397536,83648.56364524107,122
28581,84868.56364524107,236109.12724220555,15302.414168251149,83648.56364524107,122
28582,84868.56364524107,236345.90011610615,13563.826036369377,83648.56364524107,122
28583,84868.56364524107,236523.15776956957,11717.457482190192,83648.56364524107,122
28584,84868.56364524107,236956.5024789784,9794.89006109628,83648.56364524107,122
28585,84868.56364524107,237035.6786161694,9586.029759724963,83648.56364524107,122
28586,84868.56364524107,236214.12884198283,9825.43204646376,83648.56364524107,122
28587,84868.56364524107,235780.78538663322,11918.116411061956,83648.56364524107,122
28588,84868.56364524107,236063.24793854076,16660.017467460468,83648.56364524107,122
28589,84868.56364524107,236492.60146605247,13413.891582349986,83648.56364524107,122
28590,84868.56364524107,236889.70430338883,11866.994422223153,83648.56364524107,122
28591,84868.56364524107,235242.56902669996,14971.621451709156,83648.56364524107,122
28592,84868.56364524107,235661.58769120797,13551.11156490487,83648.56364524107,122
28593,84868.56364524107,236003.03306246884,14990.025655614794,83648.56364524107,122
28594,84868.56364524107,236430.04166114153,13597.98949636447,83648.56364524107,122
28595,84868.56364524107,237056.4257525278,11879.804086035892,83648.56364524107,122
28596,84868.56364524107,237223.499710864,9627.612682228446,83648.56364524107,122
28597,84868.56364524107,237547.9085703287,9659.914064537166,83648.56364524107,122
28598,84868.56364524107,237733.10545042288,9610.851537306704,83648.56364524107,122
28599,84868.56364524107,237038.19417494693,9632.071114104827,83648.56364524107,122
28600,84868.56364524107,236596.11318525005,9609.457723376005,83648.56364524107,122
28601,84868.56364524107,237191.0429775099,9932.778703809525,83648.56364524107,122
28602,84868.56364524107,237219.5387911133,9750.7642624935,83648.56364524107,122
28603,84868.56364524107,236605.33099332554,11966.2256902315,83648.56364524107,122
28604,84868.56364524107,236601.74773080595,13743.519757688182,83648.56364524107,122
28605,84868.56364524107,237193.53285316186,11938.613180193415,83648.56364524107,122
28606,84868.56364524107,237378.1303099067,9639.667483657317,83648.56364524107,122
28607,84868.56364524107,237069.0590608154,9861.702401989765,83648.56364524107,122
28608,84868.56364524107,236592.5763406916,9799.272999815248,83648.56364524107,122
28609,84868.56364524107,236157.15354694152,11753.104002164175,83648.56364524107,122
28610,84868.56364524107,237003.42255965975,10096.581074717631,83648.56364524107,122
28611,84868.56364524107,236499.29477735516,11679.446029706747,83648.56364524107,122
28612,84868.56364524107,236986.65606993219,9762.38615204085,83648.56364524107,122
28613,84868.56364524107,236327.03186900663,11820.325125098601,83648.56364524107,122
28614,84868.56364524107,236710.10313089908,11887.24311982657,83648.56364524107,122
28615,84868.56364524107,236927.49350872193,11604.917309398683,83648.56364524107,122
28616,84868.56364524107,237169.27678310077,11744.86671470492,83648.56364524107,122
28617,84868.56364524107,236249.9675753807,11755.439527715234,83648.56364524107,122
28618,84868.56364524107,236747.07800398837,9828.994399155732,83648.56364524107,122
28619,84868.56364524107,236838.2839421955,11845.223497130446,83648.56364524107,122
28620,84868.56364524107,236849.15022277585,11689.588046106614,83648.56364524107,122
28621,84868.56364524107,236940.49082467522,9817.987454657217,83648.56364524107,122
28622,84868.56364524107,236834.7028882165,10012.114697551127,83648.56364524107,122
28623,84868.56364524107,236613.98154217968,9621.896185016794,83648.56364524107,122
28624,84868.56364524107,236124.70002998514,13550.177899883,83648.56364524107,122
28625,84868.56364524107,236221.0425551157,11809.041154565477,83648.56364524107,122
28626,84868.56364524107,236358.2125533966,9698.553071470209,83648.56364524107,122
28627,84868.56364524107,236937.01165849259,13825.272763560222,83648.56364524107,122
28628,84868.56364524107,236820.56594543337,9665.564072167239,83648.56364524107,122
28629,84868.56364524107,236449.94216744485,11829.896462256422,83648.56364524107,122
28630,84868.56364524107,236561.4093238282,9657.442545017191,83648.56364524107,122
28631,84868.56364524107,235258.20146823046,15172.548011008015,83648.56364524107,122
28632,84868.56364524107,234512.2221910715,21148.373845942468,83648.56364524107,122
28633,84868.56364524107,236327.93008825296,15078.20722880959,83648.56364524107,122
28634,84868.56364524107,237023.98187220967,11633.45388767323,83648.56364524107,122
28635,84868.56364524107,237083.9428894555,9548.52959697173,83648.56364524107,122
28636,84868.56364524107,236990.6329014268,9570.126214538168,83648.56364524107,122
28637,84868.56364524107,236515.93984898028,13503.707161112332,83648.56364524107,122
28638,84868.56364524107,235745.79702025623,16619.556165671675,83648.56364524107,122
28639,84868.56364524107,236050.76793085245,13733.609534893545,83648.56364524107,122
28640,84868.56364524107,235582.4107481137,16456.68019585226,83648.56364524107,122
28641,84868.56364524107,235059.36878115722,18973.88648380183,83648.56364524107,122
28642,84868.56364524107,235111.21461611378,17895.888595346954,83648.56364524107,122
28643,84868.56364524107,236146.70339816366,15098.039891346529,83648.56364524107,122
28644,84868.56364524107,235338.23477645416,17495.495310890183,83648.56364524107,122
28645,84868.56364524107,236592.92473903115,14940.714999003725,83648.56364524107,122
28646,84868.56364524107,236642.49168702023,11615.919801583586,83648.56364524107,122
28647,84868.56364524107,236029.49529997888,15201.145043082144,83648.56364524107,122
28648,84868.56364524107,236473.97899550066,13562.375445069612,83648.56364524107,122
28649,84868.56364524107,236373.9893106733,15053.35856973099,83648.56364524107,122
28650,84868.56364524107,235861.13269751746,14907.35255080721,83648.56364524107,122
28651,84868.56364524107,236296.4935299992,14759.06763373553,83648.56364524107,122
28652,84868.56364524107,236019.31924154185,14922.466004777236,83648.56364524107,122
28653,84868.56364524107,236699.88288725365,11759.645885150796,83648.56364524107,122
28654,84868.56364524107,235170.03912701563,16073.523651245256,83648.56364524107,122
28655,84868.56364524107,236132.8701636778,13446.448342121224,83648.56364524107,122
28656,84868.56364524107,236991.0924243323,12016.167579744168,83648.56364524107,122
28657,84868.56364524107,236184.01469798453,13580.38654193298,83648.56364524107,122
28658,84868.56364524107,235541.46597592684,16400.572951401,83648.56364524107,122
28659,84868.56364524107,235679.32450640236,16438.47728693461,83648.56364524107,122
28660,84868.56364524107,235950.62094017398,13435.331455563122,83648.56364524107,122
28661,84868.56364524107,236798.89283695447,15384.487121976403,83648.56364524107,122
28662,84868.56364524107,235374.01257737743,17712.2629920306,83648.56364524107,122
28663,84868.56364524107,235729.71939045482,16278.02111664111,83648.56364524107,122
28664,84868.56364524107,236220.71612679822,14957.318080696601,83648.56364524107,122
28665,84868.56364524107,235533.25010700754,17832.109279873395,83648.56364524107,122
28666,84868.56364524107,234667.0994441411,18794.456949797215,83648.56364524107,122
28667,84868.56364524107,235176.01587111538,18782.960190015925,83648.56364524107,122
28668,84868.56364524107,237091.68157411154,13431.886925113158,83648.56364524107,122
28669,84868.56364524107,236929.13521858447,9559.48017976272,83648.56364524107,122
28670,84868.56364524107,236848.84794392198,9524.424724684242,83648.56364524107,122
28671,84868.56364524107,237531.82621179966,9762.888221283774,83648.56364524107,122
28672,84868.56364524107,237205.3822934196,9528.06188303554,83648.56364524107,122
28673,84868.56364524107,236837.1560868935,9651.224361474715,83648.56364524107,122
28674,84868.56364524107,236709.76245508177,11619.152657704915,83648.56364524107,122
28675,84868.56364524107,236395.50121422778,16532.92501294748,83648.56364524107,122
28676,84868.56364524107,236786.95276873052,13394.481358717174,83648.56364524107,122
28677,84868.56364524107,236254.3871382352,11637.700918249744,83648.56364524107,122
28678,84868.56364524107,236523.73573473422,11871.632382261645,83648.56364524107,122
28679,84868.56364524107,236067.04548195834,15260.984904544,83648.56364524107,122
28680,84868.56364524107,236575.06576521654,11980.608290743754,83648.56364524107,122
28681,84868.56364524107,236518.35370686467,13749.350766758016,83648.56364524107,122
28682,84868.56364524107,235889.29418661218,13477.382396542207,83648.56364524107,122
28683,84868.56364524107,236844.05956228368,13503.537654321626,83648.56364524107,122
28684,84868.56364524107,237554.4376251479,9971.120832956498,83648.56364524107,122
28685,84868.56364524107,237324.63367584645,9645.556737615152,83648.56364524107,122
28686,84868.56364524107,237110.66131740587,13799.326159367389,83648.56364524107,122
28687,84868.56364524107,236506.23074967432,13591.385834342587,83648.56364524107,122
28688,84868.56364524107,235961.61624885272,13485.072997481515,83648.56364524107,122
28689,84868.56364524107,236487.90184146937,13707.918046021123,83648.56364524107,122
28690,84868.56364524107,236878.66816653413,11883.779939554237,83648.56364524107,122
28691,84868.56364524107,236443.49435064048,11950.032528251624,83648.56364524107,122
28692,84868.56364524107,236521.9073247196,11781.130099490005,83648.56364524107,122
28693,84868.56364524107,236414.48042943073,13514.160870323523,83648.56364524107,122
28694,84868.56364524107,236823.71976868506,11761.70522178781,83648.56364524107,122
28695,84868.56364524107,236441.74232989515,11827.114765371574,83648.56364524107,122
28696,84868.56364524107,236329.76554162498,13530.986615398906,83648.56364524107,122
28697,84868.56364524107,237016.20968501555,9479.388047266546,83648.56364524107,122
28698,84868.56364524107,237186.33915264244,11962.230755104347,83648.56364524107,122
28699,84868.56364524107,236165.4385218899,11710.952637417588,83648.56364524107,122
28700,84868.56364524107,237115.86245155006,9825.512013548068,83648.56364524107,122
28701,84868.56364524107,237441.60101879048,9728.67268442685,83648.56364524107,122
28702,84868.56364524107,237293.44400396186,9600.27649533809,83648.56364524107,122
28703,84868.56364524107,236822.2715578206,9647.008867928515,83648.56364524107,122
28704,84868.56364524107,237017.95142085565,11889.774098718757,83648.56364524107,122
28705,84868.56364524107,236859.72025945992,9946.774307904794,83648.56364524107,122
28706,84868.56364524107,236014.37236099123,13478.34857719146,83648.56364524107,122
28707,84868.56364524107,237365.70207134617,9735.04471700377,83648.56364524107,122
28708,84868.56364524107,237037.98904440273,11921.4928307268,83648.56364524107,122
28709,84868.56364524107,237161.1207207132,9776.192229892298,83648.56364524107,122
28710,84868.56364524107,237403.7823509163,9571.446617177211,83648.56364524107,122
28711,84868.56364524107,237018.80010589448,9544.365201391272,83648.56364524107,122
28712,84868.56364524107,236524.89944789445,13474.64634907134,83648.56364524107,122
28713,84868.56364524107,236731.31711918456,9500.119874113117,83648.56364524107,122
28714,84868.56364524107,236737.46480964858,11794.186550468046,83648.56364524107,122
28715,84868.56364524107,236954.76908740413,11991.855400254788,83648.56364524107,122
28716,84868.56364524107,237024.11720864766,9537.526471693218,83648.56364524107,122
28717,84868.56364524107,236889.3309625191,12005.792816960862,83648.56364524107,122
28718,84868.56364524107,236543.6243232341,13386.522138769633,83648.56364524107,122
28719,84868.56364524107,236294.12243802726,14870.572901927335,83648.56364524107,122
